Year,Country,Nationality,Quarter,Duration,Mode,Package,Gender,Age Group,Purpose,Visits (000),Nights (000),Spend (£m),Sample
2021,USA,UK,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,VFR,0.164015,1.962186,0.06837476,2
2021,USA,UK,Apr-Jun,4-7 nights,Air,Non-Independent,Male,16-24,Holiday,0.105528,0.422112,0.095080728,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Female,55-64,VFR,0.130828,0.915796,0.07718852,2
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.034447,0.137788,0.005683755,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Female,25-34,Holiday,0.043794,0.21897,0.024918786,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,55-64,Misc.,0.080104,0.560728,0.00921196,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,55-64,VFR,0.114956,0.770245,0.03102419,2
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.114956,0.804692,0.16544709,2
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,Business,0.080509,0.402545,0.162225635,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,35-44,VFR,0.065414,0.457898,0.03368821,1
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.252339,1.59754,0.050618185,3
2021,USA,UK,Apr-Jun,4-7 nights,Air,Independent,Male,16-24,VFR,0.034447,0.241129,0.000516705,1
2021,USA,UK,Apr-Jun,1-3 nights,Air,Independent,Female,55-64,Misc.,0.03927,0.03927,0.00098175,1
2021,USA,UK,Apr-Jun,1-3 nights,Air,Independent,Male,55-64,VFR,0.080509,0.241527,0.007648355,1
2021,USA,UK,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Misc.,0.201494,0.201494,0.04384641,2
2021,USA,UK,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Misc.,0.065414,0.065414,0.01406401,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.351342,24.945282,0.42688053,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.49206,44.85534,0.482128176,2
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.620549,15.274444,0.270648508,4
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.351342,22.485888,0.21607533,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.319978,7.679472,0.19678647,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.092003,5.428177,0.028980945,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.051248,1.588688,0.05457912,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,8-14 nights,Air,Independent,Female,35-44,VFR,0.047162,0.613106,0.02428843,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.070446,0.35223,0.00810129,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,1-3 nights,Air,Non-Independent,Male,16-24,Holiday,0.265538,0.531076,0.057356208,2
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.080167,0.240501,0.021244255,1
2021,Other Eastern Europe,Other Eastern Europe,Apr-Jun,1-3 nights,Air,Independent,Male,16-24,Holiday,0.132769,0.265538,0.028678104,1
2021,Other Eastern Europe,Lithuania,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.06829,4.0974,0.06931435,1
2021,Other Eastern Europe,Romania,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Misc.,0.421614,138.289392,3.072722832,1
2021,Other Eastern Europe,Irish Republic,Apr-Jun,1-3 nights,Air,Independent,Male,55-64,Misc.,0.047162,0.047162,0.01485603,1
2021,Other Eastern Europe,UK,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.166869,3.070739,0.41699133,2
2021,Other Eastern Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,VFR,0.070446,0.774906,0.70551669,1
2021,Other Western Europe,Australia,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.042109,0.42109,0.017896325,1
2021,Other Western Europe,Other Western Europe,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.039023,0.819483,0.016194545,1
2021,Other Western Europe,Other Western Europe,Apr-Jun,15+ nights,Air,Independent,Male,55-64,Misc.,0.039023,1.326782,0.044252082,1
2021,Other Western Europe,Other Western Europe,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Holiday,0.212267,0.849068,0.02971738,1
2021,Other Western Europe,Other Western Europe,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,Holiday,0.212267,0.636801,0.162384255,1
2021,Other Western Europe,Other Western Europe,Apr-Jun,1-3 nights,Air,Independent,Female,16-24,Business,0.100055,0.300165,0.026514575,1
2021,Other Western Europe,Irish Republic,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,Business,0.039023,0.234138,0.047412945,1
2021,Other Western Europe,Italy,Apr-Jun,8-14 nights,Air,Non-Independent,Male,45-54,Business,0.042109,0.42109,0.127084962,1
2021,Other Western Europe,UK,Apr-Jun,15+ nights,Air,Independent,Female,Not Known,Study,0.085591,2.995685,0.099799106,1
2021,Other Western Europe,UK,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.103179,17.839352,0.556511272,2
2021,Other Western Europe,UK,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.085591,2.995685,0.099799106,1
2021,Other Western Europe,UK,Apr-Jun,15+ nights,Air,Independent,Male,65+,VFR,0.064156,1.154808,0.03304034,1
2021,Other Western Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Female,55-64,VFR,0.044486,0.622804,0.02291029,1
2021,Other Western Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.146298,1.46298,0.03145407,1
2021,Other Western Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.100055,1.300715,0.081544825,1
2021,Other Western Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.086595,0.992277,0.300815925,2
2021,Other Western Europe,UK,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,VFR,0.085591,1.198274,0.057174788,1
2021,Other Western Europe,UK,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.124614,0.498456,0.01984332,2
2021,Russia,Russia,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.0019129,1
2021,Russia,Russia,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Non-Independent,Male,16-24,Study,0.757273,215.065532,0.680788427,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.225996,31.481477,0.216177788,3
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.160334,16.915237,0.127625864,2
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.187282,15.929809,0.169279855,2
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.047162,13.582656,0.00070743,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Holiday,0.080167,2.164509,0.161536505,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.098667,1.578672,0.198814005,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,45-54,VFR,0.080167,10.982879,0.070867628,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,45-54,Business,0.080167,1.202505,0.161536505,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.19067,3.62273,0.156884111,2
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Holiday,0.098667,1.480005,0.100147005,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.092003,1.656054,0.093383045,1
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.145829,17.238834,0.540232011,2
2021,Russia,Russia,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.080167,2.966179,0.161536505,1
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Non-Independent,Female,35-44,VFR,0.088615,1.06338,0.07337322,1
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Independent,Female,35-44,VFR,0.098667,0.888003,0.021213405,1
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.293103,3.143966,0.116630345,3
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Independent,Male,65+,VFR,0.080167,0.962004,0.066378276,1
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.080167,0.80167,0.0561169,1
2021,Russia,Russia,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,Holiday,0.06829,0.75119,0.11486378,1
2021,Russia,Russia,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,VFR,0.098667,0.493335,0.042624144,1
2021,Russia,Russia,Apr-Jun,4-7 nights,Air,Independent,Male,45-54,VFR,0.17217,1.20519,0.09916992,2
2021,Russia,Russia,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Misc.,0.098667,0.690669,0.100147005,1
2021,Russia,Russia,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Misc.,0.06829,0.06829,0.00785335,1
2021,Russia,Russia,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Business,0.080167,0.240501,0.033269305,1
2021,Russia,Ukraine,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.081999,0.983988,0.042229485,1
2021,Russia,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.080167,1.60334,0.321870505,1
2021,Russia,UK,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.098667,2.072007,0.011346705,1
2021,Russia,UK,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,VFR,0.092003,1.288042,0.001380045,1
2021,Lithuania,Lithuania,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0,1
2021,Lithuania,Lithuania,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0,1
2021,Lithuania,Lithuania,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.351342,5.27013,0.35661213,1
2021,Lithuania,Lithuania,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.086702,2.16755,0.13135353,1
2021,Lithuania,Lithuania,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.123472,2.592912,0.10062968,1
2021,Lithuania,Lithuania,Apr-Jun,4-7 nights,Air,Independent,Female,25-34,VFR,0.132769,0.929383,0.076474944,1
2021,Lithuania,Lithuania,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Business,0.351342,0.351342,0.14229351,1
2021,Lithuania,Lithuania,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Misc.,0.048672,0.048672,0.00073008,1
2021,Lithuania,Lithuania,Apr-Jun,1-3 nights,Air,Independent,Male,0-15,Misc.,0.113623,0.113623,0.002386083,1
2021,Lithuania,Spain,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,Misc.,0.113623,0.113623,0.041245149,1
2021,Lithuania,France,Apr-Jun,Not Known,Air,Independent,Female,25-34,Transit,0,0,0.001709475,1
2021,Ukraine,Ukraine,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.000308092,1
2021,Ukraine,Ukraine,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.092003,8.464276,0.054833788,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.189673,10.432015,0.192518095,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.080167,2.324843,0.054433393,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.189673,30.727026,0.192518095,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.056271,1.913214,0.164029965,1
2021,Ukraine,Ukraine,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Holiday,0.364748,31.109225,1.493018737,2
2021,Ukraine,Ukraine,Apr-Jun,8-14 nights,Air,Independent,Female,55-64,VFR,0.098667,1.381338,0.050813505,1
2021,Ukraine,Ukraine,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Business,0.080167,0.80167,0.081289338,1
2021,Ukraine,Ukraine,Apr-Jun,8-14 nights,Air,Independent,Male,25-34,VFR,0.189673,2.655422,0.181137715,1
2021,Ukraine,Ukraine,Apr-Jun,4-7 nights,Air,Non-Independent,Male,55-64,VFR,0.092003,0.644021,0.052993728,1
2021,Ukraine,Ukraine,Apr-Jun,4-7 nights,Air,Independent,Female,65+,VFR,0.189673,1.327711,0.109251648,1
2021,Ukraine,Ukraine,Apr-Jun,1-3 nights,Air,Independent,Female,35-44,Misc.,0.06829,0.06829,0.01427261,1
2021,Ukraine,Ukraine,Apr-Jun,1-3 nights,Air,Independent,Female,16-24,Misc.,0.117989,0.117989,0.008849175,1
2021,Ukraine,Ukraine,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Business,0.080167,0.240501,0.017235905,1
2021,Ukraine,France,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.00303678,1
2021,Ukraine,UK,Apr-Jun,8-14 nights,Air,Independent,Male,16-24,VFR,0.086702,1.213828,0.00130053,1
2021,Hungary,Hungary,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.00258975,1
2021,Hungary,Hungary,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0,1
2021,Hungary,Hungary,Apr-Jun,15+ nights,Air,Non-Independent,Female,55-64,VFR,0.351342,5.621472,0.049539222,1
2021,Hungary,Hungary,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.136577,2.321809,0.008877505,1
2021,Hungary,Hungary,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.351342,63.944244,0.411772824,1
2021,Hungary,Hungary,Apr-Jun,8-14 nights,Air,Independent,Female,65+,VFR,0.136577,1.912078,0.130431035,1
2021,Hungary,Hungary,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.136577,1.36577,0.0956039,1
2021,Hungary,Hungary,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.06829,0.95606,0.06521695,1
2021,Hungary,Hungary,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,VFR,0.189673,2.655422,0.040779695,1
2021,Hungary,Hungary,Apr-Jun,1-3 nights,Air,Independent,Female,25-34,VFR,0.136577,0.409731,0.008877505,1
2021,Hungary,Hungary,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.080167,0.080167,0.008096867,1
2021,Hungary,Norway,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0,1
2021,Hungary,UK,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.136577,17.891587,0.002048655,1
2021,Hungary,UK,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,VFR,0.114086,0.342258,0.03593709,1
2021,Hungary,UK,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,VFR,0.351342,1.054026,0.101186496,1
2021,Latvia,Latvia,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.00217728,1
2021,Latvia,Latvia,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.00195062,2
2021,Latvia,Latvia,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0.001709475,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.092003,13.616444,0.010580345,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,0.189673,46.090539,0.296458899,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.092003,1.564051,0.038181245,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.098444,1.870436,0.125319212,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.092003,2.392078,0.040941335,1
2021,Latvia,Latvia,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Study,0.088615,21.44483,0.710249225,1
2021,Latvia,Latvia,Apr-Jun,1-3 nights,Air,Independent,Male,35-44,Business,0.083654,0.083654,0.028191398,1
2021,Estonia,Malaysia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.092003,1.380045,0.056581845,1
2021,Estonia,Estonia,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0,1
2021,Estonia,Estonia,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,0.080167,1.202505,0.014029225,1
2021,Estonia,Estonia,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,0.083654,1.589426,0.03722603,1
2021,Estonia,Estonia,Apr-Jun,15+ nights,Air,Independent,Male,55-64,VFR,0.042849,3.685014,0.043491735,1
2021,Estonia,Estonia,Apr-Jun,4-7 nights,Air,Independent,Male,55-64,VFR,0.092003,0.644021,0.024380795,1
2021,Estonia,Estonia,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.080167,0.240501,0.001202505,1
2021,Estonia,UK,Apr-Jun,15+ nights,Air,Independent,Male,35-44,VFR,0.080167,2.565344,0.063652598,1
2021,Slovakia,Slovakia,Apr-Jun,Not Known,Air,Independent,Male,16-24,Transit,0,0,0.00162809,1
2021,Slovakia,Slovakia,Apr-Jun,15+ nights,Sea,Independent,Male,45-54,VFR,0.213919,3.422704,0.109740447,1
2021,Slovakia,Slovakia,Apr-Jun,15+ nights,Air,Independent,Female,45-54,Misc.,0.106109,3.713815,0.110883905,1
2021,Slovakia,Slovakia,Apr-Jun,15+ nights,Air,Independent,Female,0-15,VFR,0.189673,6.069536,0.018018935,1
2021,Slovakia,Slovakia,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.132769,13.011362,0.269919377,1
2021,Slovakia,Slovakia,Apr-Jun,8-14 nights,Air,Independent,Female,16-24,VFR,0.189673,2.655422,0.059746995,1
2021,Slovakia,Slovakia,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,Business,0.132228,1.190052,0.121781988,1
2021,Slovakia,Slovakia,Apr-Jun,1-3 nights,Air,Independent,Female,0-15,VFR,0.189673,0.569019,0.058608957,1
2021,Romania,Romania,Apr-Jun,Not Known,Air,Independent,Male,45-54,Transit,0,0,0.0201425,2
2021,Romania,Romania,Apr-Jun,Not Known,Air,Independent,Male,35-44,Transit,0,0,0.00107367,1
2021,Romania,Romania,Apr-Jun,Not Known,Air,Independent,Male,25-34,Transit,0,0,0.014086475,8
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Non-Independent,Female,25-34,Holiday,0.100431,5.02155,0.124936164,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,Not Known,VFR,0.484111,36.39592,0.536805965,2
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.450009,11.423529,0.154077462,2
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,55-64,VFR,1.177498,140.816936,0.709980448,4
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,45-54,VFR,0.448674,33.000202,0.561329301,4
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,35-44,VFR,0.212936,5.431132,0.13596304,2
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Misc.,0.132228,21.420936,0.483690024,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,25-34,VFR,1.313731,49.810215,0.781851545,7
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,25-34,Holiday,0.772956,13.06998,0.687157722,2
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Study,0.132228,9.520416,0.39866742,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,16-24,VFR,1.289582,63.913587,0.74444073,6
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,16-24,Holiday,0.351342,31.269438,0.35661213,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Female,0-15,Holiday,0.351342,84.32208,0.53228313,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,Not Known,Misc.,0.132228,18.908604,0.427228668,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Misc.,0.132228,5.28912,0.14743422,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,35-44,Business,0.080167,1.443006,0.025252605,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Misc.,0.351342,27.756018,1.76198013,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,25-34,VFR,0.88177,40.447821,0.668293618,4
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,25-34,Business,0.14425,34.76425,0.716634,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,16-24,Misc.,0.14425,41.11125,0.9257965,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,16-24,VFR,1.061296,204.690126,1.297124384,4
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Male,0-15,Misc.,0.351342,10.54026,0.00527013,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Unknown,Not Known,VFR,0.080167,6.172859,0.118406659,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Unknown,55-64,VFR,0.351342,5.621472,0.296532648,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Unknown,25-34,Business,0.351342,30.215412,0.627496812,1
2021,Romania,Romania,Apr-Jun,15+ nights,Air,Independent,Unknown,16-24,Business,0.351342,59.72814,1.233561762,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Female,45-54,VFR,0.080167,0.80167,0.161536505,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Female,25-34,VFR,0.14425,1.87525,0.14641375,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Male,55-64,VFR,0.619282,6.812102,0.13314563,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Male,45-54,VFR,0.189673,2.086403,0.116648895,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Business,0.351342,3.864762,0.38823291,1
2021,Romania,Romania,Apr-Jun,8-14 nights,Air,Independent,Male,35-44,Holiday,0.098667,0.888003,0.100147005,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Female,Not Known,VFR,0.132769,0.929383,0.024827803,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Female,45-54,VFR,0.123472,0.493888,0.047660192,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,VFR,0.421614,2.951298,0.06956631,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Female,35-44,Business,0.06829,0.34145,0.01809685,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Female,25-34,Misc.,0.082367,0.411835,0.001235505,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,VFR,0.203639,1.265139,0.182643485,2
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Male,25-34,Business,0.080167,0.400835,0.056277234,1
2021,Romania,Romania,Apr-Jun,4-7 nights,Air,Independent,Male,16-24,VFR,0.132228,0.925596,0.11437722,1
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Non-Independent,Female,45-54,Misc.,0.189673,0.189673,0.026933566,1
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Non-Independent,Male,35-44,Business,0.083654,0.083654,0.019575036,1
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Independent,Male,45-54,Misc.,0.055486,0.055486,0.00749061,1
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Independent,Male,25-34,Business,0.080167,0.080167,0.018759078,1
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Independent,Male,16-24,VFR,0.843228,0.843228,0.34993962,2
2021,Romania,Romania,Apr-Jun,1-3 nights,Air,Independent,Male,16-24,Business,0.098667,0.296001,0.026936091,1
2021,Romania,Romania,Apr-Jun,Nil nights,Air,Independent,Male,35-44,Business,0.351342,0,0.00527013,1
2021,Bulgaria,Bulgaria,Apr-Jun,Not Known,Air,Independent,Male,55-64,Transit,0,0,0,1
2021,Bulgaria,Bulgaria,Apr-Jun,15+ nights,Air,Independent,Female,65+,VFR,0.351342,55.863378,0.489770748,1
2021,Bulgaria,Bulgaria,Apr-Jun,15+ nights,Air,Independent,Female,55-64,Misc.,0.421614,60.712416,0.42793821,1
2021,Bulgaria,Bulgaria,Apr-Jun,15+ nights,Air,Independent,Female,35-44,Misc.,0.092003,3.128102,0.093475048,1
